indice_tiempo,agricultura_ganaderia_caza_silvicultura,pesca,explotacion_minas_canteras,industria_manufacturera,electricidad_gas_agua,construccion,comercio_mayorista_minorista_reparaciones,hoteles_restaurantes,transporte_comunicaciones,intermediacion_financiera,actividades_inmobiliarias_empresariales_alquiler,admin_publica_planes_seguridad_social_afiliacion_obligatoria,ensenianza,servicios_sociales_salud,otras_actividades_servicios_comunitarias_sociales_personales,impuestos_netos_subsidios
2010-02-01,64.67634872758525,57.00375926547583,98.59074683307793,111.43871348611991,114.9965650481654,135.49077511415612,125.50302522184951,150.24616908153737,150.32079993813355,143.887529375969,122.31813982526253,127.2993340501856,128.30564836969376,129.6885689033418,142.91728131525207,128.89903191579103
2010-03-01,132.6832634081552,107.62322549181862,106.71995510463516,132.32416843649239,125.04519591845312,138.56826383829548,152.8012122618467,144.9997308776204,162.3776459899956,151.16544767261405,126.80450471517118,126.9271828288827,128.85140782494273,139.74238945208876,140.34196868514655,141.03814324726193
2010-04-01,232.44862178333693,92.05783699359897,103.74503183611807,132.9804934283053,114.6980037846816,139.778886279792,145.2137393795963,141.9804504424695,169.6526772869198,149.2611229291913,126.39802618759583,126.60834015388787,129.3294592256484,147.10104211691575,141.50041119979707,150.67638648758415
2010-05-01,351.01806093956867,165.2649385680639,105.99494470609913,135.83994396315805,122.22694820710241,139.17217674141278,147.20022035443037,138.3492011210617,181.2053437908202,151.0788011314878,126.85021017304055,127.45070996060437,130.67896579274708,149.53181937441434,144.55629150207173,154.20402687374423
2010-06-01,231.311121576034,165.13656815828733,105.32556304252181,134.92883812330473,123.26200380117591,139.20843482557578,151.04527252294275,136.31663519651426,174.17171834652845,157.59376286632087,129.7763914176564,129.14915878056635,133.62992554695566,153.62913552854906,144.7400956511994,159.11375590826046
2010-07-01,108.79992793146691,182.14912505113358,107.07400192283512,137.56757569979587,130.7128861529514,143.7037751175503,150.81996195782003,151.32397911189784,168.86449802564178,146.25228086654093,128.12131340410153,127.37045962776632,131.46610702464955,147.80474806398672,161.30600865354563,153.47644774649666
2010-08-01,65.88318937117806,164.52301479785865,106.96707685593378,141.99985618390022,127.94686665417265,146.36690169053307,155.69290347402065,148.02374884518846,167.6094894349476,151.19910420493557,129.64633863622575,127.51644662766026,131.62516836365486,146.72869315197897,148.33672030804843,152.98937824397453
2010-09-01,62.2443245059734,181.35570586813398,103.22262856414935,141.63376952624927,118.09139039170947,148.74255778449458,156.7179367698437,150.4160218832137,165.70629008407113,150.78470251900805,131.04463632638726,127.88454680758868,131.75630458106957,144.55640953771248,143.76255761329543,153.25451996323227
2010-10-01,66.21698335039048,93.291968461619,103.2743020068346,145.56467592605208,118.44288100921467,138.7394762923678,155.4084419448367,154.19430476880825,166.71580673652235,149.23945491584573,129.69302083575926,128.24643185985124,131.5153454025079,139.20060843128186,142.70686728143443,142.45674615859733
2010-11-01,85.8410585247438,72.7538880588535,101.50727764107998,145.08496002549148,117.0000780760201,142.0710257281679,164.91353223170603,155.9463836820479,166.71256439926768,154.38004344166137,133.55823945737416,129.2393314316485,132.37730753906555,139.65627188356785,145.39444628929206,149.99831138948397
2010-12-01,101.3622129422064,76.78537843947882,92.28962047172725,137.34263809272372,130.33020159691736,140.02872335984605,150.6944863751161,153.34017545877103,165.72048408081633,157.78850171563482,137.15282329779293,130.69773454041191,133.86809031810617,135.51100889452727,145.54054563441164,154.90098135801824
2011-01-01,70.9288586670815,40.395532815129926,99.4272626679962,127.12640664901387,132.59669488128645,149.28810221427042,145.58576047650988,165.19937497391305,169.18512022280981,159.2471656978168,124.09557940746095,129.38688633087463,130.14564825281255,145.3963341929503,153.0636826669407,153.46195676214236
2011-02-01,71.39901731541627,71.09930001329262,93.89885905612743,124.19081752647702,120.89071853608925,151.7765128745413,141.15349324966334,154.85384233463114,161.65063690645854,155.94532324617785,125.52428819040047,129.99665126139453,131.054185411756,138.11168745577413,148.3820047509372,144.3097458450596
2011-03-01,139.7658554294179,126.00071525443755,101.56634237382296,145.23557948838265,129.8213868171367,154.68057751311565,171.38620374035983,154.0949700148401,174.30562338975662,160.17653585397284,128.88547253924304,129.807223419163,131.4787473529127,149.48640443703127,147.44970063762707,156.8567966362741
2011-04-01,215.24184207380978,121.91762431309748,87.86934486044589,143.28057354257447,117.95472972076966,150.13306627770976,160.97847465130027,151.79461399485993,178.4210883228396,158.87790081577248,131.05873633099162,129.59292809270397,131.7273383802948,157.27861863288436,152.2508045132598,156.046703920324
2011-05-01,315.7625658054044,114.15721284521636,93.55246732580969,151.49660514888174,127.52697779274335,152.92877616060397,169.6156047034158,148.61006195318473,188.96939051068136,163.8461034413494,134.5075425530241,130.15822962336355,132.84018160621318,160.46409625159336,155.7823682435306,172.71298094404688
2011-06-01,211.204625625493,194.0865583448003,91.96130844449384,149.38833499975706,130.40271135061687,152.46657759070297,170.7606894984061,146.26103655718106,181.18653542771142,169.0043686490932,137.9606935624736,132.25715521343525,136.1671546285976,164.40586468831248,153.1599843359074,164.17486681761594
2011-07-01,106.38926386530116,153.69373235457732,97.5414842947367,147.86586146904972,135.54122763461052,158.44671383746564,163.91119078246354,158.88001203284244,175.85309139732436,162.79400843457003,135.07032330958418,132.7276421532296,136.0569683401136,152.49342631779342,163.1963216374999,161.13840649494367
2011-08-01,69.22022390943279,177.63676399815066,101.44356977686726,150.5571721746821,133.79460500734555,160.28789256121917,173.68301673966846,154.73039184081614,176.6343204628307,172.1756071393588,136.4061457334168,133.4108175876829,136.9696281330623,152.69666207278306,150.247470950181,166.7482626840828
2011-09-01,66.00841747191264,151.42660718137176,99.13590722503088,152.97576385711918,120.01467242569362,162.60855536661666,176.84087366423898,159.17346382805763,175.7146926936078,172.49300553338887,136.73572014028755,133.88010642823355,137.49465649724797,150.34475824898806,143.61342568007464,171.3955325507059
2011-10-01,68.28615091142622,149.5310044889035,101.71533217111512,153.79986378121276,123.28808227525046,151.5930108030702,171.6320580299549,159.7529737755585,174.63023147064803,170.6511033263181,137.4586087337543,133.3206008245714,137.39857619291166,144.47982251991073,150.50646058877828,160.71208103567264
2011-11-01,85.99847450227547,82.57443513855466,99.08575715957602,148.42962873972652,128.06260692336596,153.6013560581444,169.79583483777077,160.92753558549256,173.08574587718527,170.01049618737383,140.41085965664402,133.7667230569225,137.7769095267941,144.44426607365662,148.70640755003438,168.08315506591387
2011-12-01,96.55957873076804,69.33141295542802,98.9422285090334,141.08911340600991,136.5430965491063,148.13989884632397,157.19391983575193,157.90878133589834,173.19981167427548,174.22052785723247,142.11489370163216,135.51471904582243,139.46737108331297,140.3134691098024,150.0292902688473,160.22380180133123
2012-01-01,70.39899340152986,39.72061435573189,94.5561437241145,124.61342922861274,144.08934585172057,153.10460503056328,148.06071507109982,167.86683925180404,172.66479281389346,172.8960009384658,128.015283458738,133.9587974921889,134.930861135932,155.91089733934456,150.9600719113263,163.33343098790064
2012-02-01,68.38753796002734,79.54643992026959,91.82364619216004,123.60876702270392,131.6320920135013,152.7745394543522,142.06859828456044,160.03862434151935,166.11118740541957,167.48554122003534,127.89018768202622,134.7040454011006,135.87786042129648,147.8234474213143,152.57745577668652,152.09301012340885
2012-03-01,124.3609057692615,148.77202173509573,99.00597226761768,145.85052466100942,134.94136271963185,155.52464348707505,168.58441019699538,157.3692033522264,175.49859389197,176.61775757292222,133.56873800762682,135.03709425708976,136.87101308626956,160.57417684905693,147.94737900312685,156.29711920177945
2012-04-01,166.14673876440634,117.44105513952361,95.22309774948936,138.2466347572764,127.49512525015471,149.25550310306843,150.70399797872568,154.87357059606032,176.90228293437121,169.92641456652348,130.39097311422773,134.06795361068944,136.5726668432677,165.3320897328538,152.33465882120367,151.46349320320985
2012-05-01,239.34956718913222,128.07405383106985,98.72974858127141,141.96639164806922,131.40795763798542,150.0109511993003,160.46781406241374,148.63990365864615,187.46115617780433,174.75161407575507,135.3667990505704,134.75317932818956,138.02757924864412,168.05173052812594,153.5502474209129,166.9203392827188
2012-06-01,162.0206370621431,108.74789811073491,94.07845012785324,138.10691412604177,135.0423331605742,147.78202604395085,158.87011002501126,147.77239509691532,180.95230038990684,176.6390685449403,135.96357212557365,136.67642818823091,141.3341114172422,172.6562320101437,155.85036529157986,160.13955998795686
2012-07-01,101.720596071242,150.82884203278658,98.31248412070558,144.17830486534604,142.5917150053982,151.94171091095785,164.00637842071015,163.62820443242626,181.74382497082797,176.65561105798702,131.6186571919166,136.14054967863024,139.86030479269112,158.99599659035312,170.86656552781344,163.95031331400585
2012-08-01,73.19557355015176,177.71455590093157,98.25189612918408,144.3554692051564,138.21356275108337,151.1741074740849,167.15565098104835,157.29850814776273,177.4979171725897,184.82343961484395,135.79917964267375,136.19315218674924,140.37035691526137,159.4662422536192,154.99102475418383,168.90291672953455
2012-09-01,70.83068725021843,182.74665098133053,97.07238674011892,143.52223001002113,124.89932477157768,149.8166822971956,161.02366203541916,158.56908179911056,172.07588381351349,178.83274760502982,132.05057415643802,136.29804745096607,140.400281464209,156.57794555356904,149.62785454982586,164.4729173832051
2012-10-01,71.8730836768845,147.7737514595415,97.1062416863186,151.9246346784865,127.11721397616067,148.11871435498685,171.39768381040588,160.60566564160797,175.89154216506788,184.48416742512194,134.91153779225598,137.27476302115866,142.141503830668,153.03484710021246,156.11007067231603,171.1637954758548
2012-11-01,84.90920445658523,110.38974553757667,92.07596451331352,147.0926101881964,132.37061976181377,148.60583562455045,168.86187994918188,162.09531482705293,175.32986283928187,183.36029794972117,135.81751464068043,137.50098698421712,142.21987022562138,152.78098137765573,152.95969276408715,168.54688966096717
2012-12-01,81.07750038354592,68.67315681962579,95.82765898220875,141.4109061344946,138.29486929103726,142.88947845024933,156.60558312123362,159.18892336900586,173.27875448787563,189.10029459963192,139.2741071207412,138.87440786795796,143.66175092703583,147.87977725323435,150.52457369062097,167.373887532801
